Country_code,Covid_Vaccine_Adm_Tot_A1D,Covid_Vaccine_Adm_Tot_Boost,Covid_Vaccine_Adm_Tot_Cps,Covid_Vaccine_Adm_Tot_Doses,Covid_Vaccine_Adm_Tot_Doses_Per100,Covid_Vaccine_Cov_Tot_A1D,Covid_Vaccine_Cov_Tot_Boost,Covid_Vaccine_Cov_Tot_Cps,Covid_Vaccine_Date_Intro_First,Covid_Vaccine_Date_Report_Tot_Last,Date_reported
TTO,695835.0,174438.0,718573.0,1588846.0,114.0,50.0,12.0,51.0,2021-02-17,2023-12-29,2023-02-26
TTO,695835.0,174711.0,718791.0,1589337.0,114.0,50.0,12.0,51.0,2021-02-17,2023-12-29,2023-03-26
TTO,696552.0,174802.0,718930.0,1589553.0,114.0,50.0,12.0,51.0,2021-02-17,2023-12-29,2023-04-30
TTO,754399.0,174836.0,718969.0,1589640.0,114.0,54.0,12.0,51.0,2021-02-17,2023-12-29,2023-05-28
TTO,754399.0,174836.0,718969.0,1590041.0,114.0,54.0,12.0,51.0,2021-02-17,2023-12-29,2023-06-25
TTO,754399.0,174836.0,718969.0,1590486.0,114.0,54.0,12.0,51.0,2021-02-17,2023-12-29,2023-07-30
TTO,754399.0,174836.0,718969.0,1590930.0,114.0,54.0,12.0,51.0,2021-02-17,2023-12-29,2023-08-27
TTO,754399.0,174836.0,718969.0,1591360.0,114.0,54.0,12.0,51.0,2021-02-17,2023-12-29,2023-09-24
TTO,754399.0,174836.0,718969.0,1591804.0,114.0,54.0,12.0,51.0,2021-02-17,2023-12-29,2023-10-29
TTO,754399.0,174836.0,718969.0,1592148.0,114.0,54.0,12.0,51.0,2021-02-17,2023-12-29,2023-11-26
TTO,754399.0,174836.0,718969.0,1592148.0,114.0,54.0,12.0,51.0,2021-02-17,2023-12-29,2023-12-31
TUN,49584.0,,,49584.0,,,,,2021-03-13,2023-12-31,2021-03-28
TUN,286007.0,,85594.0,371601.0,3.0,2.0,,1.0,2021-03-13,2023-12-31,2021-04-25
TUN,667959.0,,302948.0,970907.0,8.0,6.0,,3.0,2021-03-13,2023-12-31,2021-05-30
TUN,1302642.0,,538294.0,1840935.0,16.0,11.0,,5.0,2021-03-13,2023-12-31,2021-06-27
TUN,1772321.0,,1079074.0,2851395.0,24.0,15.0,,9.0,2021-03-13,2023-12-31,2021-07-25
TUN,4179830.0,,1503903.0,5683733.0,48.0,35.0,,13.0,2021-03-13,2023-12-31,2021-08-29
TUN,5012021.0,,2668276.0,7873331.0,67.0,42.0,,23.0,2021-03-13,2023-12-31,2021-09-26
TUN,5729629.0,189449.0,3679187.0,9179487.0,78.0,48.0,2.0,31.0,2021-03-13,2023-12-31,2021-10-31
TUN,7143777.0,382547.0,5093392.0,11472026.0,97.0,60.0,3.0,43.0,2021-03-13,2023-12-31,2021-11-28
TUN,7160525.0,625871.0,5486850.0,11959101.0,101.0,61.0,5.0,46.0,2021-03-13,2023-12-31,2021-12-26
TUN,7177274.0,869194.0,5880308.0,12446176.0,105.0,61.0,7.0,50.0,2021-03-13,2023-12-31,2022-01-30
TUN,7192401.0,1088971.0,6235689.0,12886114.0,109.0,61.0,9.0,53.0,2021-03-13,2023-12-31,2022-02-27
TUN,7200132.0,1173486.0,6349758.0,13051310.0,110.0,61.0,10.0,54.0,2021-03-13,2023-12-31,2022-03-27
TUN,7200160.0,1225156.0,6367114.0,13127040.0,111.0,61.0,10.0,54.0,2021-03-13,2023-12-31,2022-04-24
TUN,7200189.0,1228910.0,6372181.0,13127450.0,111.0,61.0,10.0,54.0,2021-03-13,2023-12-31,2022-05-29
TUN,7200217.0,1230802.0,6376836.0,13127847.0,111.0,61.0,10.0,54.0,2021-03-13,2023-12-31,2022-06-26
TUN,7202662.0,1232757.0,6379119.0,13128258.0,111.0,61.0,10.0,54.0,2021-03-13,2023-12-31,2022-07-31
TUN,7205138.0,1237639.0,6381795.0,13133394.0,111.0,61.0,10.0,54.0,2021-03-13,2023-12-31,2022-08-28
TUN,7208287.0,1246064.0,6383530.0,13146703.0,111.0,61.0,11.0,54.0,2021-03-13,2023-12-31,2022-09-25
TUN,7209933.0,1250472.0,6384709.0,13153936.0,111.0,61.0,11.0,54.0,2021-03-13,2023-12-31,2022-10-30
TUN,7215807.0,1253024.0,6392574.0,13170227.0,111.0,61.0,11.0,54.0,2021-03-13,2023-12-31,2022-11-27
TUN,7217187.0,1254344.0,6396383.0,13218052.0,112.0,61.0,11.0,54.0,2021-03-13,2023-12-31,2022-12-25
TUN,7217660.0,1255308.0,6398699.0,13243371.0,112.0,61.0,11.0,54.0,2021-03-13,2023-12-31,2023-01-29
TUN,7217958.0,1255688.0,6398907.0,13244353.0,112.0,61.0,11.0,54.0,2021-03-13,2023-12-31,2023-02-26
TUN,7218254.0,1256662.0,6399128.0,13246650.0,112.0,61.0,11.0,54.0,2021-03-13,2023-12-31,2023-03-26
TUN,7218419.0,1257440.0,6399335.0,13248384.0,112.0,61.0,11.0,54.0,2021-03-13,2023-12-31,2023-04-30
TUN,7218808.0,1258391.0,6401324.0,13252487.0,112.0,61.0,11.0,54.0,2021-03-13,2023-12-31,2023-05-28
TUN,7324404.0,1258577.0,6401705.0,13460865.0,114.0,62.0,11.0,54.0,2021-03-13,2023-12-31,2023-06-25
TUN,7651557.0,1258577.0,6401705.0,14104266.0,119.0,65.0,11.0,54.0,2021-03-13,2023-12-31,2023-07-30
TUN,7978710.0,1258577.0,6401705.0,14747666.0,125.0,68.0,11.0,54.0,2021-03-13,2023-12-31,2023-08-27
TUN,8295309.0,1258577.0,6401705.0,15370312.0,130.0,70.0,11.0,54.0,2021-03-13,2023-12-31,2023-09-24
TUN,8622462.0,1258577.0,6401705.0,16013712.0,135.0,73.0,11.0,54.0,2021-03-13,2023-12-31,2023-10-29
TUN,8896848.0,1258577.0,6401705.0,16553338.0,140.0,75.0,11.0,54.0,2021-03-13,2023-12-31,2023-11-26
TUN,8896848.0,1258577.0,6401705.0,16553338.0,140.0,75.0,11.0,54.0,2021-03-13,2023-12-31,2023-12-31
TUR,2595304.0,,,3229197.0,4.0,3.0,,,,2023-12-23,2021-01-31
TUR,6869923.0,,,8547875.0,10.0,8.0,,,,2023-12-23,2021-02-28
TUR,8994454.0,,,15834787.0,19.0,11.0,,,,2023-12-23,2021-03-28
TUR,13234826.0,,,21318540.0,25.0,16.0,,,,2023-12-23,2021-04-25
TUR,16214482.0,,,28352805.0,34.0,19.0,,,,2023-12-23,2021-05-30
TUR,33260733.0,,,48454753.0,57.0,39.0,,,,2023-12-23,2021-06-27
TUR,40434669.0,,,70627402.0,84.0,48.0,,,,2023-12-23,2021-07-25
TUR,47605147.0,,,92615651.0,110.0,56.0,,,,2023-12-23,2021-08-29
TUR,53591897.0,,,108463751.0,129.0,64.0,,,,2023-12-23,2021-09-26
TUR,55296340.0,,,115862232.0,137.0,66.0,,,,2023-12-23,2021-10-31
TUR,56177768.0,,,120002101.0,142.0,67.0,,,,2023-12-23,2021-11-28
TUR,56860736.0,,,129614304.0,154.0,67.0,,,,2023-12-23,2021-12-26
TUR,57395333.0,,52262703.0,141606023.0,168.0,68.0,,62.0,,2023-12-23,2022-01-30
TUR,57647449.0,,52754910.0,145145790.0,172.0,68.0,,63.0,,2023-12-23,2022-02-27
TUR,57775073.0,,52966767.0,146850452.0,174.0,69.0,,63.0,,2023-12-23,2022-03-27
TUR,57814756.0,,53029265.0,147454718.0,175.0,69.0,,63.0,,2023-12-23,2022-04-24
TUR,57843685.0,,53067556.0,147734958.0,175.0,69.0,,63.0,,2023-12-23,2022-05-29
TUR,57856676.0,,53085724.0,147814534.0,175.0,69.0,,63.0,,2023-12-23,2022-06-26
TUR,57874843.0,,53105133.0,149563323.0,177.0,69.0,,63.0,,2023-12-23,2022-07-31
TUR,57907377.0,,53137947.0,151802459.0,180.0,69.0,,63.0,,2023-12-23,2022-08-28
TUR,57923650.0,,53156652.0,152209055.0,180.0,69.0,,63.0,,2023-12-23,2022-09-25
TUR,57932853.0,,53167127.0,152405372.0,181.0,69.0,,63.0,,2023-12-23,2022-10-30
TUR,57936783.0,27888240.0,53171790.0,152475057.0,181.0,69.0,33.0,63.0,,2023-12-23,2022-11-27
TUR,57936783.0,27893425.0,53171790.0,152475057.0,181.0,69.0,33.0,63.0,,2023-12-23,2022-12-25
TUR,57936783.0,27896331.0,53171790.0,152475057.0,181.0,69.0,33.0,63.0,,2023-12-23,2023-01-29
TUR,57936783.0,27896331.0,53171790.0,152475057.0,181.0,69.0,33.0,63.0,,2023-12-23,2023-02-26
TUR,57936783.0,27896331.0,53171790.0,152475057.0,181.0,69.0,33.0,63.0,,2023-12-23,2023-03-26
TUR,57936783.0,27896331.0,53171790.0,152475057.0,181.0,69.0,33.0,63.0,,2023-12-23,2023-04-30
TUR,57936783.0,27896331.0,53171790.0,152475057.0,181.0,69.0,33.0,63.0,,2023-12-23,2023-05-28
TUR,57936783.0,27896331.0,53171790.0,152475057.0,181.0,69.0,33.0,63.0,,2023-12-23,2023-06-25
TUR,57936783.0,27896331.0,53171790.0,152475057.0,181.0,69.0,33.0,63.0,,2023-12-23,2023-07-30
TUR,57936783.0,27896331.0,53171790.0,152475057.0,181.0,69.0,33.0,63.0,,2023-12-23,2023-08-27
TUR,57936783.0,27896331.0,53171790.0,152475057.0,181.0,69.0,33.0,63.0,,2023-12-23,2023-09-24
TUR,57936783.0,27896331.0,53171790.0,152475057.0,181.0,69.0,33.0,63.0,,2023-12-23,2023-10-29
TUR,57936783.0,27896331.0,53171790.0,152475057.0,181.0,69.0,33.0,63.0,,2023-12-23,2023-11-26
TUR,57936783.0,27896331.0,53171790.0,152475057.0,181.0,69.0,33.0,63.0,,2023-12-23,2023-12-31
TUV,2344.0,,,2344.0,20.0,20.0,,,2021-04-13,2023-02-01,2021-04-25
TUV,3764.0,,,3764.0,32.0,32.0,,,2021-04-13,2023-02-01,2021-05-30
TUV,5028.0,,484.0,5512.0,47.0,43.0,,4.0,2021-04-13,2023-02-01,2021-06-27
TUV,5995.0,,2383.0,8378.0,71.0,51.0,,20.0,2021-04-13,2023-02-01,2021-07-25
TUV,6181.0,,4567.0,10748.0,91.0,52.0,,39.0,2021-04-13,2023-02-01,2021-08-29
TUV,6219.0,,5239.0,11458.0,97.0,53.0,,44.0,2021-04-13,2023-02-01,2021-09-26
TUV,6238.0,,5899.0,12137.0,103.0,53.0,,50.0,2021-04-13,2023-02-01,2021-10-31
TUV,6263.0,,5949.0,12212.0,104.0,53.0,,50.0,2021-04-13,2023-02-01,2021-11-28
TUV,6289.0,,6001.0,12290.0,104.0,53.0,,51.0,2021-04-13,2023-02-01,2021-12-26
TUV,6314.0,,6053.0,12367.0,105.0,54.0,,51.0,2021-04-13,2023-02-01,2022-01-30
TUV,6338.0,,6100.0,12438.0,105.0,54.0,,52.0,2021-04-13,2023-02-01,2022-02-27
TUV,6364.0,,6152.0,12515.0,106.0,54.0,,52.0,2021-04-13,2023-02-01,2022-03-27
TUV,7565.0,,6499.0,13812.0,117.0,64.0,,55.0,2021-04-13,2023-02-01,2022-04-24
TUV,9050.0,,6919.0,15403.0,131.0,77.0,,59.0,2021-04-13,2023-02-01,2022-05-29
TUV,9351.0,2018.0,7762.0,19132.0,162.0,79.0,17.0,66.0,2021-04-13,2023-02-01,2022-06-26
TUV,9489.0,5340.0,9090.0,24196.0,205.0,80.0,45.0,77.0,2021-04-13,2023-02-01,2022-07-31
TUV,9603.0,5528.0,9322.0,25591.0,217.0,81.0,47.0,79.0,2021-04-13,2023-02-01,2022-08-28
TUV,9634.0,5570.0,9358.0,25823.0,219.0,82.0,47.0,79.0,2021-04-13,2023-02-01,2022-09-25
TUV,9666.0,5614.0,9394.0,26063.0,221.0,82.0,48.0,80.0,2021-04-13,2023-02-01,2022-10-30
TUV,9698.0,5656.0,9430.0,26295.0,223.0,82.0,48.0,80.0,2021-04-13,2023-02-01,2022-11-27
TUV,9730.0,5700.0,9467.0,26535.0,225.0,83.0,48.0,80.0,2021-04-13,2023-02-01,2022-12-25
TUV,9762.0,5744.0,9504.0,26775.0,227.0,83.0,49.0,81.0,2021-04-13,2023-02-01,2023-01-29
TUV,9763.0,5745.0,9505.0,26783.0,227.0,83.0,49.0,81.0,2021-04-13,2023-02-01,2023-02-26
TUV,9763.0,5745.0,9505.0,26783.0,227.0,83.0,49.0,81.0,2021-04-13,2023-02-01,2023-03-26
TUV,9763.0,5745.0,9505.0,26783.0,227.0,83.0,49.0,81.0,2021-04-13,2023-02-01,2023-04-30
TUV,9763.0,5745.0,9505.0,26783.0,227.0,83.0,49.0,81.0,2021-04-13,2023-02-01,2023-05-28
TUV,9763.0,5745.0,9505.0,26783.0,227.0,83.0,49.0,81.0,2021-04-13,2023-02-01,2023-06-25
TUV,9763.0,5745.0,9505.0,26783.0,227.0,83.0,49.0,81.0,2021-04-13,2023-02-01,2023-07-30
TUV,9763.0,5745.0,9505.0,26783.0,227.0,83.0,49.0,81.0,2021-04-13,2023-02-01,2023-08-27
TUV,9763.0,5745.0,9505.0,26783.0,227.0,83.0,49.0,81.0,2021-04-13,2023-02-01,2023-09-24
TUV,9763.0,5745.0,9505.0,26783.0,227.0,83.0,49.0,81.0,2021-04-13,2023-02-01,2023-10-29
TUV,9763.0,5745.0,9505.0,26783.0,227.0,83.0,49.0,81.0,2021-04-13,2023-02-01,2023-11-26
TUV,9763.0,5745.0,9505.0,26783.0,227.0,83.0,49.0,81.0,2021-04-13,2023-02-01,2023-12-31
TWN,,,,,,,,,,,2021-07-25
TWN,,,,,,,,,,,2021-08-29
TWN,,,,,,,,,,,2021-09-26
TWN,,,,,,,,,,,2021-10-31
TWN,,,,,,,,,,,2021-11-28
TWN,,,,,,,,,,,2021-12-26
TWN,,,,,,,,,,,2022-01-30
TWN,,,,,,,,,,,2022-02-27
TWN,,,,,,,,,,,2022-03-27
TWN,,,,,,,,,,,2022-04-24
TWN,,,,,,,,,,,2022-05-29
TWN,,,,,,,,,,,2022-06-26
TWN,,,,,,,,,,,2022-07-31
TWN,,,,,,,,,,,2022-08-28
TWN,,,,,,,,,,,2022-09-25
TWN,,,,,,,,,,,2022-10-30
TWN,,,,,,,,,,,2022-11-27
TWN,,,,,,,,,,,2022-12-25
TWN,,,,,,,,,,,2023-01-29
TWN,,,,,,,,,,,2023-02-26
TWN,,,,,,,,,,,2023-03-26
TWN,,,,,,,,,,,2023-04-30
TWN,,,,,,,,,,,2023-05-28
TWN,,,,,,,,,,,2023-06-25
TWN,,,,,,,,,,,2023-07-30
TWN,,,,,,,,,,,2023-08-27
TWN,,,,,,,,,,,2023-09-24
TWN,,,,,,,,,,,2023-10-29
TWN,,,,,,,,,,,2023-11-26
TWN,,,,,,,,,,,2023-12-31
TZA,,,33043.0,34519.0,,,,,2021-07-28,2023-12-31,2021-07-25
TZA,,,309288.0,322688.0,1.0,,,1.0,2021-07-28,2023-12-31,2021-08-29
TZA,,,455811.0,490811.0,1.0,,,1.0,2021-07-28,2023-12-31,2021-09-26
TZA,5513.0,,965778.0,1001610.0,2.0,,,2.0,2021-07-28,2023-12-31,2021-10-31
TZA,1061617.0,,1037687.0,1544175.0,3.0,2.0,,2.0,2021-07-28,2023-12-31,2021-11-28
TZA,2140142.0,,1690878.0,2537507.0,4.0,4.0,,3.0,2021-07-28,2023-12-31,2021-12-26
TZA,2762330.0,,2151920.0,3630137.0,6.0,5.0,,4.0,2021-07-28,2023-12-31,2022-01-30
TZA,3339908.0,,2583296.0,4625257.0,8.0,6.0,,4.0,2021-07-28,2023-12-31,2022-02-27
TZA,4755251.0,,3195880.0,5519519.0,9.0,8.0,,5.0,2021-07-28,2023-12-31,2022-03-27
TZA,6483895.0,,3467885.0,7164399.0,12.0,11.0,,6.0,2021-07-28,2023-12-31,2022-04-24
TZA,6483895.0,,3915900.0,7967468.0,13.0,11.0,,7.0,2021-07-28,2023-12-31,2022-05-29
TZA,8321575.0,,6033745.0,10683234.0,18.0,14.0,,10.0,2021-07-28,2023-12-31,2022-06-26
TZA,14803339.0,,13348361.0,18291152.0,31.0,25.0,,22.0,2021-07-28,2023-12-31,2022-07-31
TZA,19454732.0,,17577579.0,23532241.0,39.0,33.0,,29.0,2021-07-28,2023-12-31,2022-08-28
TZA,22473460.0,,20579945.0,26876961.0,45.0,38.0,,34.0,2021-07-28,2023-12-31,2022-09-25
TZA,26651002.0,,24706829.0,31311037.0,52.0,45.0,,41.0,2021-07-28,2023-12-31,2022-10-30
TZA,29350685.0,,27847611.0,33557827.0,56.0,49.0,,47.0,2021-07-28,2023-12-31,2022-11-27
TZA,31966274.0,,29980124.0,36828096.0,62.0,54.0,,50.0,2021-07-28,2023-12-31,2022-12-25
TZA,33167105.0,,31079451.0,38119880.0,64.0,56.0,,52.0,2021-07-28,2023-12-31,2023-01-29
TZA,33935906.0,,31972007.0,38911619.0,65.0,57.0,,54.0,2021-07-28,2023-12-31,2023-02-26
TZA,34434933.0,,32165791.0,39392419.0,66.0,58.0,,54.0,2021-07-28,2023-12-31,2023-03-26
TZA,34434933.0,,32165791.0,39392419.0,66.0,58.0,,54.0,2021-07-28,2023-12-31,2023-04-30
TZA,34434933.0,,32165791.0,39392419.0,66.0,58.0,,54.0,2021-07-28,2023-12-31,2023-05-28
TZA,34434933.0,,32165791.0,39392419.0,66.0,58.0,,54.0,2021-07-28,2023-12-31,2023-06-25
TZA,34434933.0,,32165791.0,39392419.0,66.0,58.0,,54.0,2021-07-28,2023-12-31,2023-07-30
TZA,34434933.0,,32165791.0,39392419.0,66.0,58.0,,54.0,2021-07-28,2023-12-31,2023-08-27
TZA,34434933.0,,32165791.0,39392419.0,66.0,58.0,,54.0,2021-07-28,2023-12-31,2023-09-24
TZA,34434933.0,,32165791.0,39392419.0,66.0,58.0,,54.0,2021-07-28,2023-12-31,2023-10-29
TZA,34434933.0,,32165791.0,39392419.0,66.0,58.0,,54.0,2021-07-28,2023-12-31,2023-11-26
TZA,34434933.0,,32165791.0,39392419.0,66.0,58.0,,54.0,2021-07-28,2023-12-31,2023-12-31
UGA,,,,76548.0,,,,,2021-03-10,2023-12-31,2021-03-28
UGA,281473.0,,,281473.0,1.0,1.0,,,2021-03-10,2023-12-31,2021-04-25
UGA,604748.0,,,604748.0,1.0,1.0,,,2021-03-10,2023-12-31,2021-05-30
UGA,843639.0,,93555.0,937417.0,2.0,2.0,,,2021-03-10,2023-12-31,2021-06-27
UGA,883268.0,,214996.0,1094990.0,2.0,2.0,,,2021-03-10,2023-12-31,2021-07-25
UGA,1016164.0,,352842.0,1405951.0,3.0,2.0,,1.0,2021-03-10,2023-12-31,2021-08-29
UGA,1719569.0,,577087.0,2296656.0,5.0,4.0,,1.0,2021-03-10,2023-12-31,2021-09-26
UGA,2680233.0,,715947.0,3396179.0,7.0,6.0,,2.0,2021-03-10,2023-12-31,2021-10-31
UGA,5013972.0,,1076965.0,6090937.0,13.0,11.0,,2.0,2021-03-10,2023-12-31,2021-11-28
UGA,9431588.0,,1618482.0,11050070.0,24.0,21.0,,4.0,2021-03-10,2023-12-31,2021-12-26
UGA,10896664.0,,2015028.0,12911692.0,28.0,24.0,,4.0,2021-03-10,2023-12-31,2022-01-30
UGA,13809794.0,18067.0,2828711.0,16672943.0,36.0,30.0,,6.0,2021-03-10,2023-12-31,2022-02-27
UGA,14428121.0,33159.0,8366270.0,17904919.0,39.0,32.0,,18.0,2021-03-10,2023-12-31,2022-03-27
UGA,15409049.0,54546.0,10247643.0,20107944.0,44.0,34.0,,22.0,2021-03-10,2023-12-31,2022-04-24
UGA,15794600.0,74990.0,10699496.0,21108341.0,46.0,35.0,,23.0,2021-03-10,2023-12-31,2022-05-29
UGA,16290900.0,109336.0,11182347.0,21879008.0,48.0,36.0,,24.0,2021-03-10,2023-12-31,2022-06-26
UGA,18203390.0,371738.0,12364418.0,24831957.0,54.0,40.0,1.0,27.0,2021-03-10,2023-12-31,2022-07-31
UGA,18372777.0,396514.0,12550876.0,25108241.0,55.0,40.0,1.0,27.0,2021-03-10,2023-12-31,2022-08-28
UGA,18684316.0,431349.0,12726381.0,25536887.0,56.0,41.0,1.0,28.0,2021-03-10,2023-12-31,2022-09-25
UGA,18867075.0,431349.0,12848784.0,25990285.0,57.0,41.0,1.0,28.0,2021-03-10,2023-12-31,2022-10-30
UGA,18867075.0,436097.0,12953236.0,26244519.0,57.0,41.0,1.0,28.0,2021-03-10,2023-12-31,2022-11-27
UGA,19059298.0,481093.0,12981009.0,26299538.0,57.0,42.0,1.0,28.0,2021-03-10,2023-12-31,2022-12-25
UGA,19488104.0,549867.0,13024330.0,26303374.0,58.0,43.0,1.0,28.0,2021-03-10,2023-12-31,2023-01-29
UGA,19488104.0,651209.0,13034066.0,26357073.0,58.0,43.0,1.0,28.0,2021-03-10,2023-12-31,2023-02-26
UGA,19531365.0,746849.0,13044537.0,26406936.0,58.0,43.0,2.0,29.0,2021-03-10,2023-12-31,2023-03-26
UGA,19790929.0,756064.0,13053118.0,26406936.0,58.0,43.0,2.0,29.0,2021-03-10,2023-12-31,2023-04-30
UGA,20033189.0,764664.0,13061126.0,26406936.0,58.0,44.0,2.0,29.0,2021-03-10,2023-12-31,2023-05-28
UGA,20033189.0,764664.0,13061126.0,26406936.0,58.0,44.0,2.0,29.0,2021-03-10,2023-12-31,2023-06-25
UGA,20033189.0,764664.0,13061126.0,26406936.0,58.0,44.0,2.0,29.0,2021-03-10,2023-12-31,2023-07-30
UGA,20033189.0,764664.0,13061126.0,26406936.0,58.0,44.0,2.0,29.0,2021-03-10,2023-12-31,2023-08-27
UGA,20033189.0,764664.0,13061126.0,26406936.0,58.0,44.0,2.0,29.0,2021-03-10,2023-12-31,2023-09-24
UGA,20033189.0,764664.0,13061126.0,26406936.0,58.0,44.0,2.0,29.0,2021-03-10,2023-12-31,2023-10-29
UGA,20033189.0,764664.0,13061126.0,26406936.0,58.0,44.0,2.0,29.0,2021-03-10,2023-12-31,2023-11-26
UGA,20033189.0,764664.0,13061126.0,26406936.0,58.0,44.0,2.0,29.0,2021-03-10,2023-12-31,2023-12-31
UKR,2296.0,,,4390.0,,,,,2021-02-24,2022-02-27,2021-02-28
UKR,248734.0,,,248736.0,1.0,1.0,,,2021-02-24,2023-12-23,2021-03-28
UKR,568266.0,,186.0,568452.0,1.0,1.0,,,2021-02-24,2023-12-23,2021-04-25
UKR,1045274.0,,136917.0,1182191.0,3.0,2.0,,,2021-02-24,2023-12-23,2021-05-30
UKR,2049001.0,,624600.0,2673769.0,6.0,5.0,,1.0,2021-02-24,2023-12-23,2021-06-27
UKR,3584739.0,,1930862.0,5515601.0,13.0,8.0,,4.0,2021-02-24,2023-12-23,2021-07-25
UKR,5427979.0,,3730724.0,9158703.0,21.0,12.0,,9.0,2021-02-24,2023-12-23,2021-08-29
UKR,7046395.0,,5583668.0,12630063.0,29.0,16.0,,13.0,2021-02-24,2023-12-23,2021-09-26
UKR,10284022.0,,7389642.0,17673664.0,40.0,24.0,,17.0,2021-02-24,2023-12-23,2021-10-31
UKR,13482360.0,,11147060.0,24629420.0,56.0,31.0,,25.0,2021-02-24,2023-12-23,2021-11-28
UKR,14717051.0,,13582942.0,28299993.0,65.0,34.0,,31.0,2021-02-24,2023-12-23,2021-12-26
UKR,15382037.0,66606.0,14451331.0,30308947.0,69.0,35.0,,33.0,2021-02-24,2023-12-23,2022-01-30
UKR,15774300.0,741197.0,15153577.0,31668577.0,72.0,36.0,2.0,35.0,2021-02-24,2023-12-23,2022-02-27
UKR,15774300.0,741197.0,15153577.0,31668577.0,72.0,36.0,2.0,35.0,2021-02-24,2023-12-23,2022-03-27
UKR,15774300.0,741197.0,15153577.0,31668577.0,72.0,36.0,2.0,35.0,2021-02-24,2023-12-23,2022-04-24
UKR,15774300.0,741197.0,15153577.0,31668577.0,72.0,36.0,2.0,35.0,2021-02-24,2023-12-23,2022-05-29
UKR,15774300.0,741197.0,15153577.0,31668577.0,72.0,36.0,2.0,35.0,2021-02-24,2023-12-23,2022-06-26
UKR,15774300.0,741197.0,15153577.0,31668577.0,72.0,36.0,2.0,35.0,2021-02-24,2023-12-23,2022-07-31
UKR,15774300.0,741197.0,15153577.0,31668577.0,72.0,36.0,2.0,35.0,2021-02-24,2023-12-23,2022-08-28
UKR,15774300.0,741197.0,15153577.0,31668577.0,72.0,36.0,2.0,35.0,2021-02-24,2023-12-23,2022-09-25
UKR,15774300.0,741197.0,15153577.0,31668577.0,72.0,36.0,2.0,35.0,2021-02-24,2023-12-23,2022-10-30
UKR,15774300.0,741197.0,15153577.0,31668577.0,72.0,36.0,2.0,35.0,2021-02-24,2023-12-23,2022-11-27
UKR,15774300.0,741197.0,15153577.0,31668577.0,72.0,36.0,2.0,35.0,2021-02-24,2023-12-23,2022-12-25
UKR,15774300.0,741197.0,15153577.0,31668577.0,72.0,36.0,2.0,35.0,2021-02-24,2023-12-23,2023-01-29
UKR,15774300.0,741197.0,15153577.0,31668577.0,72.0,36.0,2.0,35.0,2021-02-24,2023-12-23,2023-02-26
UKR,15774300.0,741197.0,15153577.0,31668577.0,72.0,36.0,2.0,35.0,2021-02-24,2023-12-23,2023-03-26
UKR,15774300.0,741197.0,15153577.0,31668577.0,72.0,36.0,2.0,35.0,2021-02-24,2023-12-23,2023-04-30
UKR,15774300.0,741197.0,15153577.0,31668577.0,72.0,36.0,2.0,35.0,2021-02-24,2023-12-23,2023-05-28
UKR,15774300.0,741197.0,15153577.0,31668577.0,72.0,36.0,2.0,35.0,2021-02-24,2023-12-23,2023-06-25
UKR,15774300.0,741197.0,15153577.0,31668577.0,72.0,36.0,2.0,35.0,2021-02-24,2023-12-23,2023-07-30
UKR,15774300.0,741197.0,15153577.0,31668577.0,72.0,36.0,2.0,35.0,2021-02-24,2023-12-23,2023-08-27
UKR,15774300.0,741197.0,15153577.0,31668577.0,72.0,36.0,2.0,35.0,2021-02-24,2023-12-23,2023-09-24
UKR,15774300.0,741197.0,15153577.0,31668577.0,72.0,36.0,2.0,35.0,2021-02-24,2023-12-23,2023-10-29
UKR,15774300.0,741197.0,15153577.0,31668577.0,72.0,36.0,2.0,35.0,2021-02-24,2023-12-23,2023-11-26
UKR,16267198.0,3294979.0,15741036.0,35735488.0,82.0,37.0,8.0,36.0,2021-02-24,2023-12-23,2023-12-31
URY,9026.0,,,9026.0,,,,,2021-02-27,2023-12-29,2021-02-28
URY,620474.0,,46976.0,667450.0,19.0,18.0,,1.0,2021-02-27,2023-12-29,2021-03-28
URY,1165538.0,,643753.0,1809291.0,52.0,34.0,,19.0,2021-02-27,2023-12-29,2021-04-25
URY,1794770.0,,1022953.0,2817723.0,81.0,52.0,,29.0,2021-02-27,2023-12-29,2021-05-30
URY,2259081.0,,1667355.0,3926436.0,113.0,65.0,,48.0,2021-02-27,2023-12-29,2021-06-27
URY,2562391.0,,2217654.0,4780194.0,138.0,74.0,,64.0,2021-02-27,2023-12-29,2021-07-25
URY,2664251.0,413578.0,2507332.0,5585161.0,161.0,77.0,12.0,72.0,2021-02-27,2023-12-29,2021-08-29
URY,2733556.0,942239.0,2569568.0,6245362.0,180.0,79.0,27.0,74.0,2021-02-27,2023-12-29,2021-09-26
URY,2744926.0,1229179.0,2620328.0,6610827.0,190.0,79.0,35.0,75.0,2021-02-27,2023-12-29,2021-10-31
URY,2749705.0,1383147.0,2655824.0,6788676.0,195.0,79.0,40.0,76.0,2021-02-27,2023-12-29,2021-11-28
URY,2767523.0,1521328.0,2674704.0,6963555.0,200.0,80.0,44.0,77.0,2021-02-27,2023-12-29,2021-12-26
URY,2903725.0,1827385.0,2692141.0,7423252.0,214.0,84.0,53.0,78.0,2021-02-27,2023-12-29,2022-01-30
